"C",1163,36,12673165.7214428,"spatial3.csv"
"C",1163,32,28021850.4307014,"spatial3.csv"
"C",1163,13,249766.435103328,"spatial3.csv"
"C",1163,37,9586099.99826578,"spatial3.csv"
"C",1163,33,24099976.3543336,"spatial3.csv"
"C",1163,51,1216744.5454019,"spatial3.csv"
"C",1163,38,7646244.07994221,"spatial3.csv"
"C",1163,34,22414877.1399746,"spatial3.csv"
"C",1163,52,1127169.81432131,"spatial3.csv"
"C",1163,39,6593793.34271035,"spatial3.csv"
"C",1163,35,15509629.4562179,"spatial3.csv"
"C",1163,53,1297509.85414344,"spatial3.csv"
"C",1163,40,4544972.75926198,"spatial3.csv"
"C",1163,27,855679.869807394,"spatial3.csv"
"C",1163,54,819861.813243967,"spatial3.csv"
"C",1163,41,4877393.50277317,"spatial3.csv"
"C",1163,28,2373135.30564121,"spatial3.csv"
"C",1163,55,1133099.76769056,"spatial3.csv"
"C",1163,42,2504209.76956508,"spatial3.csv"
"C",1163,56,266649.024161554,"spatial3.csv"
"C",1163,25,883891.05533965,"spatial3.csv"
"C",1163,43,2387856.37221823,"spatial3.csv"
"C",1163,57,310233.284524663,"spatial3.csv"
"C",1163,26,729241.266972227,"spatial3.csv"
"C",1163,44,2329282.26741982,"spatial3.csv"
"C",1163,58,641848.40280862,"spatial3.csv"
"C",1163,17,3583.292920225,"spatial3.csv"
"C",1163,45,1528394.85353792,"spatial3.csv"
"C",1163,59,1181917.10131055,"spatial3.csv"
"C",1163,19,42955.53495574,"spatial3.csv"
"C",1163,46,1777133.42576934,"spatial3.csv"
"C",1163,60,843961.103643402,"spatial3.csv"
"C",1163,20,138776.359493757,"spatial3.csv"
"C",1163,47,1891704.86549586,"spatial3.csv"
"C",1163,61,945080.446610196,"spatial3.csv"
"C",1163,21,493228.617270608,"spatial3.csv"
"C",1163,48,1400988.71753318,"spatial3.csv"
"C",1163,62,181816.290825723,"spatial3.csv"
"C",1163,22,841076.446786899,"spatial3.csv"
"C",1163,49,1166179.3712994,"spatial3.csv"
"C",1163,63,309436.293190858,"spatial3.csv"
"C",1163,23,1092218.46756636,"spatial3.csv"
"C",1163,50,1163393.87727005,"spatial3.csv"
"C",1163,64,411460.695796737,"spatial3.csv"
"C",1163,24,1169559.65471578,"spatial3.csv"
"C",1163,67,247529.026614083,"spatial3.csv"
"A",106,22,39939.114855556,"spatial4.csv"
"A",106,9,36.9253674987,"spatial4.csv"
"A",106,36,1598951.32857361,"spatial4.csv"
"A",106,23,61569.233787765,"spatial4.csv"
"A",106,10,2038.962897746,"spatial4.csv"
"A",106,37,1714878.43342142,"spatial4.csv"
"A",106,24,57950.500164412,"spatial4.csv"
"A",106,11,4288.831692157,"spatial4.csv"
"A",106,38,1635443.92631472,"spatial4.csv"
"A",106,25,47874.358825163,"spatial4.csv"
"A",106,12,7970.414833386,"spatial4.csv"
"A",106,39,1510768.87867306,"spatial4.csv"
"A",106,26,33655.568408804,"spatial4.csv"
"A",106,13,1190.860006655,"spatial4.csv"
"A",106,40,1397220.40708586,"spatial4.csv"
"A",106,27,12023.433074491,"spatial4.csv"
"A",106,14,715.70443099,"spatial4.csv"
"A",106,41,1668723.86577421,"spatial4.csv"
"A",106,28,3682.081733287,"spatial4.csv"
"A",106,15,468.976905897,"spatial4.csv"
"A",106,42,2132203.6485036,"spatial4.csv"
"A",106,29,10886.785749681,"spatial4.csv"
"A",106,16,104.501567336,"spatial4.csv"
"A",106,43,2067184.91919447,"spatial4.csv"
"A",106,30,22561.550717293,"spatial4.csv"
"A",106,17,216.847869614,"spatial4.csv"
"A",106,44,1907132.15011125,"spatial4.csv"
"A",106,31,52195.839899355,"spatial4.csv"
"A",106,18,80.367706975,"spatial4.csv"
"A",106,45,1891993.0514278,"spatial4.csv"
"A",106,32,160436.382417039,"spatial4.csv"
"A",106,19,358.488613802,"spatial4.csv"
"A",106,46,1465336.44395113,"spatial4.csv"
"A",106,33,405078.837902234,"spatial4.csv"
"A",106,20,6644.159676162,"spatial4.csv"
"A",106,47,1476231.21186835,"spatial4.csv"
"A",106,34,861714.933134834,"spatial4.csv"
"A",106,21,25945.469034122,"spatial4.csv"
"A",106,48,1145499.12762517,"spatial4.csv"
"A",106,35,1431409.56866764,"spatial4.csv"
"A",106,62,11796.304907791,"spatial4.csv"
"A",106,49,862547.70105109,"spatial4.csv"
"A",106,58,261090.408370579,"spatial4.csv"
"A",106,63,55164.566317318,"spatial4.csv"
"A",106,50,824698.257516315,"spatial4.csv"
"A",106,59,63282.042342104,"spatial4.csv"
"A",106,64,1209.402068368,"spatial4.csv"
"A",106,51,381100.742815879,"spatial4.csv"
"A",106,60,77057.620645574,"spatial4.csv"
"A",106,68,6065.034619481,"spatial4.csv"
"A",106,52,554737.738654393,"spatial4.csv"
"A",106,61,4282.345279541,"spatial4.csv"
"A",106,57,211709.510173812,"spatial4.csv"
"A",106,53,307082.051757617,"spatial4.csv"
"A",106,56,251637.189320439,"spatial4.csv"
"A",106,55,283479.791037292,"spatial4.csv"
"A",106,54,376090.99389611,"spatial4.csv"
"B",216,14,5995.5767093074,"spatial4.csv"
"B",216,13,9901.5490468554,"spatial4.csv"
"B",216,9,143.878191875,"spatial4.csv"
"B",216,15,1827.349430131,"spatial4.csv"
"B",216,11,40789.2580201719,"spatial4.csv"
"B",216,10,18807.7409154867,"spatial4.csv"
"B",216,16,1115.3120863643,"spatial4.csv"
"B",216,12,76045.0216807619,"spatial4.csv"
"B",216,39,8632684.7052759,"spatial4.csv"
"B",216,17,844.9388999449,"spatial4.csv"
"B",216,44,9671063.99506783,"spatial4.csv"
"B",216,40,8275083.32543064,"spatial4.csv"
"B",216,18,857.7390487671,"spatial4.csv"
"B",216,45,8881577.49004958,"spatial4.csv"
"B",216,41,9101600.45641912,"spatial4.csv"
"B",216,19,3736.607174077,"spatial4.csv"
"B",216,46,7500169.20709495,"spatial4.csv"
"B",216,42,11189777.3215113,"spatial4.csv"
"B",216,20,41949.141068692,"spatial4.csv"
"B",216,47,7114608.42481511,"spatial4.csv"
"B",216,43,10271155.9272389,"spatial4.csv"
"B",216,21,165492.236470708,"spatial4.csv"
"B",216,48,5469119.42658158,"spatial4.csv"
"B",216,35,8591671.2210814,"spatial4.csv"
"B",216,22,298164.657991222,"spatial4.csv"
"B",216,49,4042391.29336345,"spatial4.csv"
"B",216,36,9589144.5519615,"spatial4.csv"
"B",216,23,424751.460912687,"spatial4.csv"
"B",216,50,4201891.15357993,"spatial4.csv"
"B",216,37,10022864.6415471,"spatial4.csv"
"B",216,24,376504.309735948,"spatial4.csv"
"B",216,51,2232378.83012572,"spatial4.csv"
"B",216,38,9528846.33232792,"spatial4.csv"
"B",216,25,268665.81721055,"spatial4.csv"
"B",216,52,2632531.97588847,"spatial4.csv"
"B",216,30,270080.752412964,"spatial4.csv"
"B",216,26,228215.774825939,"spatial4.csv"
"B",216,53,1444203.16648541,"spatial4.csv"
"B",216,31,483696.15474522,"spatial4.csv"
"B",216,27,84033.211519782,"spatial4.csv"
"B",216,54,1798995.6949788,"spatial4.csv"
"B",216,32,1415316.64978182,"spatial4.csv"
"B",216,28,58865.752080996,"spatial4.csv"
"B",216,55,1570484.6034015,"spatial4.csv"
"B",216,33,2952484.09170792,"spatial4.csv"
"B",216,29,95096.161914638,"spatial4.csv"
"B",216,56,1267173.60854763,"spatial4.csv"
"B",216,34,5472731.83801338,"spatial4.csv"
"B",216,61,45704.113062871,"spatial4.csv"
"B",216,57,885645.844226239,"spatial4.csv"
"B",216,63,291293.343731098,"spatial4.csv"
"B",216,62,114238.997951533,"spatial4.csv"
"B",216,58,1140114.36810841,"spatial4.csv"
"B",216,60,292587.576857928,"spatial4.csv"
"B",216,59,327267.740488009,"spatial4.csv"
"B",216,68,64730.191021593,"spatial4.csv"
"C",980,18,10711.294901469,"spatial4.csv"
"C",980,15,5636.064394044,"spatial4.csv"
"C",980,17,31.839575002,"spatial4.csv"
"C",980,20,151648.380168309,"spatial4.csv"
"C",980,19,46803.474828769,"spatial4.csv"
"C",980,12,184556.903770035,"spatial4.csv"
"C",980,21,453431.782818017,"spatial4.csv"
"C",980,8,142.077555202,"spatial4.csv"
"C",980,13,25128.351803072,"spatial4.csv"
"C",980,22,1117583.79584534,"spatial4.csv"
"C",980,9,5.421718048,"spatial4.csv"
"C",980,14,12670.548779456,"spatial4.csv"
"C",980,23,1341132.83121566,"spatial4.csv"
"C",980,10,43502.126051371,"spatial4.csv"
"C",980,37,8815450.42496672,"spatial4.csv"
"C",980,24,1180777.06650515,"spatial4.csv"
"C",980,11,84483.638236723,"spatial4.csv"
